plant,process,master_data_name,location,immobilization_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status
LTN1,Test Module,Mecalbi--STCS-PT,vkf,4149190115,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Module,Mecalbi--STCS-PT,vkf,4149190114,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Module,Mecalbi--STCS-BLTTS,vkf,immo547989,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,2143191201,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,immo541477,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Carousel,LEONI WDEKI--Assembly Line Carousel,assembly/testing,4144071101,2011,FALSE,TRUE,14,0.4,3920,0.75,0,0,1,0.365,Bon
LTN1,Assembly Line Carousel,LEONI WDEKI--Assembly Line Carousel,assembly/testing,2144180805,2012,FALSE,TRUE,13,0.4,3920,0.75,0,0,1,0.365,Bon
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,2144181201,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144081003,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220708,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220705,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220704,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220501,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220402,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220302,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220403,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144171207,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144220706,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220303,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144220405,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144420601,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144150102,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,2144070401,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144150103,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,3144040901,2004,TRUE,TRUE,21,1,3920,0.75,0,0,0,0.675,Alarmant
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144091205,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144081104,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144080803,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,5144120401,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,2144150801,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144150101,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,2144110302,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,3144030401,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,8144180501,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144150102,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,4144091204,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Assembly Line Standard,LEONI WTNSO--Assembly Line Standard,assembly/testing,3144030701,2003,TRUE,TRUE,22,1,3920,0.75,0,0,0,0.675,Alarmant
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,41452221146,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145190201,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220809,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo272003,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Test Table,TSK--Test Table,assembly/testing,immo912422,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo972372,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo374465,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,329884,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo542699,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145060201,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Test Table,TSK--Test Table,assembly/testing,4145061207,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Test Table,TSK--Test Table,assembly/testing,4145080301,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Test Table,TSK--Test Table,assembly/testing,4145130418,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,4145130416,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,4145130415,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,4145130701,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,4145130415,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,4145130702,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Test Table,TSK--Test Table,assembly/testing,immo789747,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo793181,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo329838,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo611612,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo386926,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo523511,2014,TRUE,TRUE,11,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,4145151207,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN1,Test Table,TSK--Test Table,assembly/testing,immo724567,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,325400,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,immo336631,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN1,Test Table,TSK--Test Table,assembly/testing,4145211211,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145211212,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo551339,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo785303,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,immo422197,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220501,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145170516,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,414522505,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220806,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220601,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220804,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220807,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220602,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220503,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220808,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220803,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220810,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220805,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145221201,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145130903,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145221002,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220811,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220823,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220814,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220813,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220815,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220902,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145221202,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220909,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,4145220910,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
LTN1,Test Table,TSK--Test Table,assembly/testing,414220911,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
LTN4,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180501,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,41110120302,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180506,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110101002,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110181008,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110110501,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110101203,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110180403,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,2200211201,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN4,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200180401,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,4235150502,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,immo632470,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,4200180406,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Test Module,Mecalbi--STCS-BLTTS,vkf,4149171201,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Test Module,Mecalbi--STCS-PT,vkf,4149190103,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,4142101202,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,4142110502,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,2142021102,2003,TRUE,TRUE,22,1,3920,0.75,0,0,0,0.675,Alarmant
LTN4,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,4142041202,2004,TRUE,TRUE,21,1,3920,0.75,0,0,0,0.675,Alarmant
LTN4,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,4142110504,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Tape dispenser,Kabatec--KTS 160 Comfort Tape Dispenser,vkf,4143180505,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,immo270042,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Taping Machine,Kabatec--KTHB Smart Benchtop taping machine,vkf,4143190803,1968,TRUE,TRUE,57,1,3920,0.75,0,0,0,0.675,Alarmant
LTN4,Tape dispenser,Kabatec--KTS 160 Comfort Tape Dispenser,vkf,4143180801,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Tape dispenser,Kabatec--KTS 160 Comfort Tape Dispenser,vkf,4143180503,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Tape dispenser,Kabatec--KTS 160 Comfort Tape Dispenser,vkf,4143180508,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Taping Machine,Kabatec--KTR 10 Taping Machine,vkf,4143181203,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Taping Machine,Kabatec--KTR 10 Taping Machine,vkf,4143181202,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Tape dispenser,Kabatec--KTS 160 Comfort Tape Dispenser,vkf,4143171103,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Tape dispenser,Kabatec--KTS 160 Comfort Tape Dispenser,vkf,4143180511,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Taping Machine,Kabatec--KT 2 Taping Machine,vkf,4143210403,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN4,Taping Machine,Kabatec--KTR 10 Taping Machine,vkf,4143181201,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Taping Machine,Kabatec--KT 2 Taping Machine,vkf,41432100404,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
LTN4,Stripping Machine,Komax--Mira 230,vkf,4120170802,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,immo625517,2003,TRUE,TRUE,22,1,3920,0.75,0,0,0,0.675,Alarmant
LTN4,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,2280180701,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,4120201201,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
LTN4,Test Table,TSK--Test Table,assembly/testing,4145070301,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Screwing Machine,TSK--Screwing Machine,assembly/testing,4145171103,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo101548,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Test Table,TSK--Test Table,assembly/testing,4145070718,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145070604,2003,TRUE,TRUE,22,1,3920,0.75,0,0,0,0.675,Alarmant
LTN4,Test Table,TSK--Test Table,assembly/testing,4145060314,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145060313,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145091104,1997,TRUE,TRUE,28,1,3920,0.75,0,0,0,0.675,Alarmant
LTN4,Test Table,TSK--Test Table,assembly/testing,4145070704,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145070702,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145080303,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145080603,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145080707,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table 1700,assembly/testing,4145181012,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN4,Test Table,TSK--Test Table,assembly/testing,4145051103,2009,TRUE,TRUE,16,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145170518,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Test Table,TSK--Test Table,assembly/testing,2145110413,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Special Devices,TSK--Vacuum Test,assembly/testing,immo475385,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Test Table,TSK--Test Table,assembly/testing,4145090306,2009,TRUE,TRUE,16,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145081101,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
LTN4,Test Table,TSK--Test Table,assembly/testing,4145130423,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Test Station Fuse,TSK--Fuse Detection,assembly/testing,immo403555,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe ,4141161207,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe ,4141161208,2017,TRUE,TRUE,8,0.4,5107,1,0,0,0,0.34,Bon
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe ,4141180502,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe ,4141180501,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe ,4141180506,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,4141180505,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,coupe ,4141070818,1999,FALSE,FALSE,26,1,5107,1,1,0,1,0.95,Besoin Upgrade
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,coupe ,4141060902,1998,FALSE,FALSE,27,1,5107,1,1,0,1,0.95,Besoin Upgrade
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,coupe ,4141041202,2004,FALSE,FALSE,21,1,5107,1,1,0,1,0.95,Besoin Upgrade
LTN4,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe ,4141041201,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe ,2141060201,2006,FALSE,TRUE,19,0.7,5107,1,0,0,1,0.57,Moyen
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe ,4141071202,2007,FALSE,TRUE,18,0.7,5107,1,0,0,1,0.57,Moyen
LTN4,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9550,coupe ,4141201001,2020,FALSE,TRUE,5,0,5107,1,0,0,1,0.15,Excellent
LTN4,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9550,coupe ,4120170702,2017,FALSE,TRUE,8,0.4,5107,1,0,0,1,0.39,Bon
LTN4,Cutting Machine Cable > 6mm2,Komax--Kappa 235,coupe ,4141041203,2005,FALSE,FALSE,20,0.7,5107,1,1,0,1,0.77,Alarmant
LTN4,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,4141100202,2003,FALSE,TRUE,22,1,5107,1,0,0,1,0.75,Alarmant
LTN4,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,coupe ,4141090202,1999,FALSE,FALSE,26,1,5107,1,1,0,1,0.95,Besoin Upgrade
MH2,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,coupe,immo176042,2019,FALSE,TRUE,6,0,5107,1,0,0,1,0.15,Excellent
LTN4,Twisting Machine,Komax--BT-188T,vkf,immo572308,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Twisting Machine,Komax--BT-188T,vkf,immo749451,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Twisting Machine,Komax--BT-188T,vkf,immo720097,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Twisting Machine,Komax--BT-188T,vkf,immo196495,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
LTN4,Twisting Machine,Komax--BT-188T,vkf,immo505169,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
LTN4,Twisting Machine,Komax--BT-188T,vkf,immo271447,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
