plant,equipment_name,technical_id,process,master_data_name,location,immobilization_number,serial_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status,physical_status,Rul
LTN3D,mecalbi evo 500 ts,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,immo672920,5510174,2017,TRUE,TRUE,8,0.4,3971,0.75,0,0,0,0.315,Bon,Bon,8
LTN3D,mecalbi evo 500 ts,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,2235150202,73_1,2013,TRUE,TRUE,12,0.4,3972,0.75,0,0,0,0.315,Bon,Bon,12
LTN3D,minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,4110171202,1993150,2017,TRUE,TRUE,8,0.4,3973,0.75,0,0,0,0.315,Bon,Bon,6
LTN3D,mecalbi evo 500 ts,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,immo173583,158354,2017,TRUE,TRUE,8,0.4,3974,0.75,0,0,0,0.315,Bon,Excellent,16
LTN3D,sertissage Amphenol UP 150,ET00001516,Crimping Tool,Wezag--Crimping Tool EHC 10,Vkf,2142230401,2039,2023,TRUE,TRUE,2,0,3975,0.75,0,0,0,0.075,Excellent,Bon,23
LTN3A,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,4141110306,1968,2001,FALSE,TRUE,24,1,5107,1,0,0,1,0.75,Alarmant,Alarmant,0
LTN3A,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo885922,2272,2005,FALSE,TRUE,20,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,0
LTN3A,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,4141060315,2531,2006,FALSE,TRUE,19,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,3
LTN3A,schleuniger powerstrip 9500,ET00000271,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9500,Cutting,214140510,4465,2014,TRUE,TRUE,11,0.4,5107,1,1,0,1,0.59,Moyen,Moyen,7
LTN3A,schleuniger powerstrip 9500,ET00000271,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9500,Cutting,21411405101,4658,2015,TRUE,TRUE,10,0.4,5107,1,1,0,1,0.59,Moyen,Moyen,11
LTN3A,schleuniger multistrip 9480,ET00000323,Cutting Machine Cable > 6mm2,Schleuniger--MultiStrip 9480,Cutting,immo200144,1054,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon,Excellent,13
LTN3A,dtm twister,ET00001437,Twisting Machine,Hupeng--DTM01 Twister Machine,Vkf,2280120501,804145033080A,1998,FALSE,FALSE,27,1,3920,0.75,1,0,1,0.925,Besoin Upgrade,besoin upgrade,0
LTN3A,LD02 TWISTER,ET00001423,Twisting Machine,Ductimetal--LD02 Twister,Vkf,4280161201,7043,2014,TRUE,TRUE,11,0.4,3920,0.75,0,0,0,0.315,Bon,,7
LTN3A,komax bt 188 t,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,4280110201,651,2001,TRUE,TRUE,24,1,3920,0.75,0,0,0,0.675,Alarmant,moyen,1
LTN3A,dtm twister,ET00001437,Twisting Machine,Hupeng--DTM01 Twister Machine,Vkf,4280150501,1184,2015,TRUE,TRUE,10,0.4,3920,0.75,1,0,1,0.565,Moyen,besoin upgrade,10
LTN3A,ulmer sm 15,ET00000286,Cutting Machine Tube,Ulmer--SM 15/2P,Cutting,immo246695,8548,2006,TRUE,TRUE,19,0.7,5107,1,0,0,0,0.52,Moyen,Moyen,0
LTN3A,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,2141081106,412,2008,FALSE,TRUE,17,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,0
LTN3A,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo711391,188,2007,FALSE,TRUE,18,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,5
LTN3A,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo428058,340,2008,FALSE,TRUE,17,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,3
LTN3A,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo296511,247,2007,FALSE,TRUE,18,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,2
LTN3A,alpha 356,ET00000200,Cutting Machine Wire < 6mm2,Komax--Alpha 356,Cutting,immo336747,2841,2019,FALSE,TRUE,6,0,5107,1,0,0,1,0.15,Excellent,Excellent,14
LTN3A,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo945871,1602,2002,FALSE,TRUE,23,1,5107,1,0,0,1,0.75,Alarmant,Alarmant,1
LTN3A,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo676063,2705,2006,FALSE,TRUE,19,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,0
LTN3A,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo815800,1302,2002,FALSE,TRUE,23,1,5107,1,0,0,1,0.75,Alarmant,Alarmant,0
LTN3A,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo751084,1603,2002,FALSE,TRUE,23,1,5107,1,0,0,1,0.75,Alarmant,Alarmant,1
LTN3A,alpha 433,ET00000204,Cutting Machine Wire < 6mm2,Komax--Alpha 433,Cutting,immo531521,695,2001,FALSE,FALSE,24,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,0
LTN3A,alpha 433,ET00000204,Cutting Machine Wire < 6mm2,Komax--Alpha 433,Cutting,immo929854,829,2002,FALSE,FALSE,23,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,1
LTN3A,alpha 477,ET00000207,Cutting Machine Wire < 6mm2,Komax--Alpha 477,Cutting,2141120401,394,2018,FALSE,TRUE,7,0.4,5107,1,0,0,1,0.39,Bon,Excellent,9
LTN3A,alpha 477,ET00000207,Cutting Machine Wire < 6mm2,Komax--Alpha 477,Cutting,2141120401,288,2012,FALSE,TRUE,13,0.4,5107,1,0,0,1,0.39,Bon,Bon,9
LTN3A,schleuniger cc 64,ET00000261,Cutting Machine Wire < 6mm2,Schleuniger--CC64,Cutting,immo391208,22618,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen,Bon,13
LTN3A,schleuniger cc 64,ET00000261,Cutting Machine Wire < 6mm2,Schleuniger--CC64,Cutting,immo894531,21214,2017,TRUE,FALSE,8,0.4,5107,1,1,0,0,0.54,Moyen,Moyen,11
LTN3A,schleuniger cc 64,ET00000261,Cutting Machine Wire < 6mm2,Schleuniger--CC64,Cutting,immo247310,22142,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen,Bon,14
LTN3A,mecal press,ET00001107,Crimping Press Wire < 6mm2,Mecal--P107,Vkf,2142970329,1249,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen,besoin upgrade,10
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,immo879775,3364,2005,TRUE,TRUE,20,0.7,3920,0.75,0,0,0,0.495,Moyen,bon,5
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,2142120603,4578,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon,bon,1
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,immo609696,3567,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen,moyen,0
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,immo150245,5715,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,bon,10
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,immo252340,5130,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon,bon,9
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,immo795435,5128,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon,bon,11
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,immo359465,5129,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon,moyen,7
LTN3A,ecoson bain de netoyage cosse,ET00001091,Soldering Bath,LEONI WDEKI--Welding Bath,Vkf,immo394253,2014-1,2015,FALSE,TRUE,10,0.4,3920,0.75,1,0,1,0.565,Moyen,bon,9
LTN3A,verloten bain de netoyage cosse ,ET00001091,Soldering Bath,LEONI WDEKI--Welding Bath,Vkf,immo800612,13_1,2014,TRUE,TRUE,11,0.4,3920,0.75,1,0,1,0.565,Moyen,bon,5
LTN3A,verloten bain de netoyage cosse ,ET00001091,Soldering Bath,LEONI WDEKI--Welding Bath,Vkf,immo175189,25_1,2017,FALSE,FALSE,8,0.4,3920,0.75,1,0,1,0.565,Moyen,moyen,10
LTN3A,mecalbi stcs bltts,ET00001572,Test Module,Mecalbi--STCS-BLTTS,Vkf,immo789219,224,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Excellent,10
LTN3A,schleuniger unistrip 2600,ET00001219,Stripping Machine,Schleuniger--UniStrip 2600,Vkf,2120120701,2025,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon,moyen,4
LTN3A,komax mira 340,,Stripping Machine,Komax--Mira 340,Vkf,2141220801,8455,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,excellent,17
LTN3A,komax bt 752,ET00001072,Crimping Press Wire < 6mm2,Komax--BT-752,Vkf,2142190401,564,2019,FALSE,TRUE,6,0,3920,0.75,0,0,1,0.125,Excellent,bon,13
LTN3A,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,2200220701,719,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,21
LTN3A,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,immo568206,209,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Excellent,11
LTN3A,intertool press,ET00001062,Crimping Press Wire < 6mm2,IT Intertool--T25 Press Machine,Vkf,immo224832,103_1,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen,besoin upgrade,13
LTN3A,macal press,ET00001360,Crimping Press Cable > 6mm2,Mecal--Crimping Press P200,Vkf,immo981217,10186,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen,besoin upgrade,6
LTN3A,mecal press,ET00001107,Crimping Press Wire < 6mm2,Mecal--P107,Vkf,immo856011,6390,1993,TRUE,TRUE,32,1,3920,0.75,0,0,0,0.675,Alarmant,besoin upgrade,0
LTN3A,IDC lumberg,ET00001101,Crimping Press Hydraulic,Lumberg--KHP 35,Vkf,2142220303,711/461,2022,FALSE,FALSE,3,0,3920,0.75,1,0,1,0.325,Bon,excellent,19
LTN3A,IDC lumberg,ET00001101,Crimping Press Hydraulic,Lumberg--KHP 35,Vkf,immo316921,711/460,2022,TRUE,TRUE,3,0,3920,0.75,1,0,1,0.325,Bon,excellent,21
LTN3A,IDC lumberg,ET00001101,Crimping Press Hydraulic,Lumberg--KHP 35,Vkf,immo128617,711/462,2022,TRUE,TRUE,3,0,3920,0.75,1,0,1,0.325,Bon,excellent,19
LTN3A,IDC stocko,,Crimping Press Wire <6mm2,presse  de sertissage sur isolant Stocko IDC,Vkf,immo128177,31477,2021,TRUE,TRUE,4,0,3920,0.75,1,0,1,0.325,Bon,excellent,18
LTN3A,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,2110211201,2065-1,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,23
LTN3A,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,8235200206,494,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3A,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,immo904244,1591-3,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,18
LTN3A,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,immo969863,6890-2,2013,FALSE,TRUE,12,0.4,3920,0.75,0,0,1,0.365,Bon,Alarmant,5
LTN3A,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,2110200905,4597-5,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3A,meclabi stcs vmir plus,ET00001356,Shrinking Machine Processor,Mecalbi--STCS-VMir+,Vkf,4200201201,1871,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,19
LTN3A,meclabi stcs vmir,ET00001353,Shrinking Machine Processor,Mecalbi--STCS-VMir,Vkf,ID252706,429,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3A,meclabi stcs vmir,ET00001353,Shrinking Machine Processor,Mecalbi--STCS-VMir,Vkf,2200220601,428,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,22
LTN3A,sechoir leister,ET00001085,Shrinking Machine Processor,Leister--Dryer Ghilbi F,Vkf,immo726600,P06,2016,FALSE,FALSE,9,0.4,3920,0.75,1,0,1,0.565,Moyen,,12
LTN3A,sechoir leister,ET00001085,Shrinking Machine Processor,Leister--Dryer Ghilbi F,Vkf,immo435357,P02,2013,FALSE,FALSE,12,0.4,3920,0.75,1,0,1,0.565,Moyen,,5
LTN3A,sechoir leister,ET00001085,Shrinking Machine Processor,Leister--Dryer Ghilbi F,Vkf,immo523678,P01,2013,FALSE,FALSE,12,0.4,3920,0.75,1,0,1,0.565,Moyen,Moyen,9
LTN3A,meclabi stcs vmir plus,ET00001356,Shrinking Machine Processor,Mecalbi--STCS-VMir+,Vkf,2200180403,212,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,Excellent,15
LTN3A,schafer eps 3000,ET00002539,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,Vkf,2142100804,154,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen,bon,7
LTN3A,mecalbi stcs lc ,ET00001121,Shrinking Machine Tunnel,Mecalbi--STCS-LC,Vkf,2235150501,14_1,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,4
LTN3A,mecalbi stcs evo 500 ts ,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,Vkf,2200220702,761,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3A,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,4110190302,930-1,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,14
LTN3A,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,immo625820,2026-1,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,16
LTN3A,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,immo514961,6890-1,2011,FALSE,TRUE,14,0.4,3920,0.75,0,0,1,0.365,Bon,Alarmant,7
LTN3A,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,2110211202,2065-2,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3A,mecalbi stcs evo 500 ,ET00001118,Shrinking Machine Processor,Mecalbi--STCS-Evo500,Vkf,immo548819,881,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,Bon,8
LTN3A,mecal press,ET00001107,Crimping Press Wire < 6mm2,Mecal--P107,Vkf,2142080701,4775,1999,TRUE,TRUE,26,1,3920,0.75,0,0,0,0.675,Alarmant,besoin upgrade,1
LTN3A,mecal press,ET00001107,Crimping Press Wire < 6mm2,Mecal--P107,Vkf,immo105332,16092,2000,TRUE,TRUE,25,1,3920,0.75,0,0,0,0.675,Alarmant,besoin upgrade,2
LTN3A,schafer eps 3000,ET00002539,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,Vkf,2142110505,169,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,bon,7
LTN3A,schafer eps 3000,ET00002539,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,Vkf,2142110503,175,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,bon,9
LTN3A,IDC lumberg,ET00001101,Crimping Press Hydraulic,Lumberg--KHP 35,Vkf,2142230101,478,2022,FALSE,TRUE,3,0,3920,0.75,1,0,1,0.325,Bon,excellent,21
LTN3A,bowe machine de torsadage,ET00001433,Twisting Machine,LEONI WDEKI--Twister 2005,Vkf,immo816033,11741,2022,FALSE,FALSE,3,0,3920,0.75,1,0,1,0.325,Bon,excellent,20
LTN3A,kabatec ktb 50 e plus ,ET00001064,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,Vkf,immo672018,447,2014,TRUE,TRUE,11,0.4,3920,0.75,0,0,0,0.315,Bon,moyen,8
LTN3A,kabatec ktb 50 e plus ,ET00001064,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,Vkf,immo801188,903,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon,moyen,6
LTN3A,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,4110110601,577-1,2011,FALSE,TRUE,14,0.4,3920,0.75,0,0,1,0.365,Bon,Alarmant,7
LTN3A,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,2110220701,72525,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,Excellent,20
LTN3A,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,2110101201,6918,2010,FALSE,TRUE,15,0.7,3920,0.75,0,0,1,0.545,Moyen,Alarmant,6
LTN3A,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,immo223146,2110140409,2014,FALSE,TRUE,11,0.4,3920,0.75,0,0,1,0.365,Bon,,4
LTN3A,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,4110070903,598721-3,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen,,0
LTN3A,schunk minic 2,ET00001233,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,Vkf,4110061002,2342-5,2006,FALSE,TRUE,19,0.7,3920,0.75,0,0,1,0.545,Moyen,Alarmant,6
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,2142080606,3989,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen,moyen,3
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,immo212655,5191,2015,TRUE,TRUE,10,0.4,3920,0.75,0,0,0,0.315,Bon,moyen,11
LTN3A,schafer eps 3000,ET00002539,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,Vkf,2142110506,170,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,bon,6
LTN3A,schafer eps 2001,ET00001170,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,Vkf,2142100905,4232,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen,bon,5
LTN3A,Planche de montage et contrôle électrique,ET00002853,Test Table,Creasoft--Test Table,AssemblyTesting,2145220507,22-037,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,21
LTN3A,Banc de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo394474,256223,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo829322,402460-3090-101,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,2145220910,402460-3090-100,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,2145220907,402460-3090-98,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,4145220704,402460-3090-90,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,4145220705,402460-3090-89,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo374613,402460-3090-77,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,18
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo142224,402460-3090-78,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo649890,402460-3090-76,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,17
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,4145211215,402460-3090-84,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,18
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,4145211214,402460-3090-83,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,18
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,2145211109,402460-3090-80,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo357190,402460-3090-81,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,18
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,2145211111,402460-3090-791,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,19
LTN3A,table de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,4145211216,402460-3090-85,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,16
LTN3A,Banc de controle éléctrique,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,2145191112,190891,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,,15
LTN3A,Machine lasser panasonic,ET00001366,LASER Wire MARKER,Panasonic--LP-V Laser Markers,AssemblyTesting,4145211218,LI9303,2022,TRUE,FALSE,3,0,3920,0.75,1,0,1,0.325,Bon,,21
LTN3A,Machine lasser panasonic,ET00001366,LASER Wire MARKER,Panasonic--LP-V Laser Markers,AssemblyTesting,4145171265,HL 9309,2022,TRUE,TRUE,3,0,3920,0.75,1,0,1,0.325,Bon,,20
LTN3A,Machine lasser panasonic,ET00001366,LASER Wire MARKER,Panasonic--LP-V Laser Markers,AssemblyTesting,4145211219,LJ9301,2022,FALSE,FALSE,3,0,3920,0.75,1,0,1,0.325,Bon,,21
LTN3A,Mini chaine  N°01,ET00000431,Mini Assembly Line,SEA--Mini Assembly Line,AssemblyTesting,2144180202,15_1,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon,,12
LTN3A,Ligne d'Assemblage Statique (varroc),ET00000431,Mini Assembly Line,SEA--Mini Assembly Line,AssemblyTesting,2144211205,45_1,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,22
LTN3A,Ligne d'Assemblage Statique (varroc),ET00000431,Mini Assembly Line,SEA--Mini Assembly Line,AssemblyTesting,2144211204,37_1,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,22
LTN3A,Ligne d'Assemblage Statique (isri),ET00000431,Mini Assembly Line,SEA--Mini Assembly Line,AssemblyTesting,2144211203,26_1,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,Ligne d'Assemblage dynamiaue (varroc),ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,4144220707,64_1,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,Ligne d'Assemblage Statique,ET00000431,Mini Assembly Line,SEA--Mini Assembly Line,AssemblyTesting,2144211206,54_1,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,22
LTN3A,Ligne d'Assemblage dynamiaue (varroc),ET00000431,Mini Assembly Line,SEA--Mini Assembly Line,AssemblyTesting,2144230705,27_1,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,24
LTN3A,Ligne d'Assemblage dynamiaue (scala),ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2144211202,16_1,2022,TRUE,TRUE,3,0,3927,0.75,0,0,0,0.075,Excellent,,20
LTN3A,TSK TS1500,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2145221024,TS1500-402460-3090 103,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,TSK TS1500,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2145220807,402460-3090-97,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
LTN3A,TSK TS1500,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2145220907,402460-3090-981,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,19
LTN3A,TSK TS1500,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2145220908,402460-3090-102,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,19
LTN3A,TSK TS1500,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2145210705,401664-3090-88,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,17
LTN3A,TSK TS1500,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2145210803,4024603090-75,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,17
LTN3A,TSK TS1500,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,2145210707,4024603090-73,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,18
