plant,process,master_data_name,location,immobilization_number,serial_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status,RUL
LTN3A,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo529326,6890-2,2013,False,True,12,0.4,3920,0.75,0,0,1,0.365,Bon,5
LTN3A,Ultrasonic Welding Machine,Schunk--Minic III,vkf,2110200905,4597-5,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3A,Shrinking Machine Processor,Mecalbi--STCS-VMir+,vkf,4200201201,187,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3A,Shrinking Machine Processor,Mecalbi--STCS-VMir,vkf,ID252706,429,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Shrinking Machine Processor,Mecalbi--STCS-VMir,vkf,2200220601,428,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3A,Shrinking Machine Processor,Leister--Dryer Ghilbi F,vkf,immo163304,P06,2016,False,False,9,0.4,3920,0.75,1,0,1,0.565,Moyen,12
LTN3A,Shrinking Machine Processor,Leister--Dryer Ghilbi F,vkf,immo505446,P02,2013,False,False,12,0.4,3920,0.75,1,0,1,0.565,Moyen,5
LTN3A,Shrinking Machine Processor,Leister--Dryer Ghilbi F,vkf,immo760220,P01,2013,False,False,12,0.4,3920,0.75,1,0,1,0.565,Moyen,9
LTN3A,Shrinking Machine Processor,Mecalbi--STCS-VMir+,vkf,2200180403,21,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,15
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,vkf,2142100804,154,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,7
LTN3A,Shrinking Machine Tunnel,Mecalbi--STCS-LC,vkf,2235150501,1,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,4
LTN3A,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,2200220702,761,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Ultrasonic Welding Machine,Schunk--Minic III,vkf,4110190302,930-1,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3A,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo918308,2026-1,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3A,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo548481,6890-1,2011,False,True,14,0.4,3920,0.75,0,0,1,0.365,Bon,7
LTN3A,Ultrasonic Welding Machine,Schunk--Minic III,vkf,2110211202,2065-2,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,immo240343,881,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN3A,Crimping Press Wire < 6mm2,Mecal--P107,vkf,2142080701,4775,1999,True,True,26,1.0,3920,0.75,0,0,0,0.675,Alarmant,1
LTN3A,Crimping Press Wire < 6mm2,Mecal--P107,vkf,immo125618,16092,2000,True,True,25,1.0,3920,0.75,0,0,0,0.675,Alarmant,2
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,vkf,2142110505,169,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,7
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,vkf,2142110503,175,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,9
LTN3A,Crimping Press Hydraulic,Lumberg--KHP 35,vkf,2142230101,478,2022,False,True,3,0.0,3920,0.75,1,0,1,0.325,Bon,21
LTN3A,Twisting Machine,LEONI WDEKI--Twister 2005,vkf,immo747778,1174,2022,False,False,3,0.0,3920,0.75,1,0,1,0.325,Bon,20
LTN3A,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,vkf,immo608115,447,2014,True,True,11,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN3A,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,vkf,immo390319,903,2016,True,True,9,0.4,3920,0.75,0,0,0,0.315,Bon,6
LTN3A,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110110601,577-1,2011,False,True,14,0.4,3920,0.75,0,0,1,0.365,Bon,7
LTN3A,Ultrasonic Welding Machine,Schunk--Minic III,vkf,2110220701,72525,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,2110101201,6918,2010,False,True,15,0.7,3920,0.75,0,0,1,0.545,Moyen,6
LTN3A,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo552448,2110140409,2014,False,True,11,0.4,3920,0.75,0,0,1,0.365,Bon,4
LTN3A,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110070903,598721-3,2007,False,True,18,0.7,3920,0.75,0,0,1,0.545,Moyen,0
LTN3A,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,4110061002,2342-5,2006,False,True,19,0.7,3920,0.75,0,0,1,0.545,Moyen,6
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,2142080606,3989,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,3
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,immo640385,5191,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,11
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 3000 with Quality System SQS06,vkf,2142110506,170,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,6
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,2142100905,4232,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,5
LTN3A,Test Table,Creasoft--Test Table,assembly/testing,2145220507,22-037,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo481471,256223,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo778495,402460-3090-101,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,2145220910,402460-3090-100,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,2145220907,402460-3090-98,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,4145220704,402460-3090-90,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,4145220705,402460-3090-89,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo131587,402460-3090-77,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo441679,402460-3090-78,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo782545,402460-3090-76,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Test Table,Divmac--Test Table,assembly/testing,4145211215,402460-3090-84,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Test Table,Divmac--Test Table,assembly/testing,4145211214,402460-3090-83,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Test Table,Divmac--Test Table,assembly/testing,2145211109,402460-3090-80,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo674265,402460-3090-81,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Test Table,Divmac--Test Table,assembly/testing,2145211111,402460-3090-79,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3A,Test Table,Divmac--Test Table,assembly/testing,4145211216,402460-3090-85,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,16
LTN3A,Test Table,Divmac--Test Table,assembly/testing,2145191112,190891,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN3A,LASER Wire MARKER,Panasonic--LP-V Laser Markers,assembly/testing,4145211218,LI9303,2022,True,True,3,0.0,3920,0.75,1,0,1,0.325,Bon,21
LTN3A,LASER Wire MARKER,Panasonic--LP-V Laser Markers,assembly/testing,4145171265,HL 9309,2022,True,False,3,0.0,3920,0.75,1,0,1,0.325,Bon,20
LTN3A,LASER Wire MARKER,Panasonic--LP-V Laser Markers,assembly/testing,4145211219,LJ9301,2022,True,True,3,0.0,3920,0.75,1,0,1,0.325,Bon,21
LTN3A,Mini Assembly Line,SEA--Mini Assembly Line,assembly/testing,2144180202,1,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN3A,Mini Assembly Line,SEA--Mini Assembly Line,assembly/testing,2144211205,4,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3A,Mini Assembly Line,SEA--Mini Assembly Line,assembly/testing,2144211204,3,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3A,Mini Assembly Line,SEA--Mini Assembly Line,assembly/testing,2144211203,2,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144220707,6,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Mini Assembly Line,SEA--Mini Assembly Line,assembly/testing,2144211206,5,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3A,Mini Assembly Line,SEA--Mini Assembly Line,assembly/testing,2144230705,2,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,24
LTN3A,Test Table,TSK--Test Table,assembly/testing,2144211202,1,2022,True,True,3,0.0,3927,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145221024,TS1500-402460-3090 103,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145220807,402460-3090-97,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145220907,402460-3090-98,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145220908,402460-3090-102,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145210705,401664-3090-88,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145210803,4024603090-75,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145210707,4024603090-73,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145210706,402460-3090-72,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145210802,402460-3090-74,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,TSK--Test Table,assembly/testing,immo552514,TS1500-402460-3090-41,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145171214,TS1500-401670-3090-089,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,15
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145171039,TS1500-401670-3090-084,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN3A,Test Table,TSK--Test Table,assembly/testing,immo245898,TS1500-401670-3090-081,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,11
LTN3A,Test Table,TSK--Test Table,assembly/testing,immo576973,TS1500-401670-3090-065,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,13
LTN3A,Test Table,TSK--Test Table,assembly/testing,4145060312,TS1500-401151-6,2006,True,True,19,0.7,3920,0.75,0,0,0,0.495,Moyen,0
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145131007,401664-3090-016,2013,True,True,12,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145140102,TS1500-401670-3090-023,2013,True,True,12,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145081110,400081-67,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,5
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144211001,242238,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo288979,5,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,12
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo821628,10,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,3
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo753078,7,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,3
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210701,6,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,3
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220806,2,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220701,601,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144140801,15,2013,True,True,12,0.4,3920,0.75,0,0,0,0.315,Bon,11
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144081201,14,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,8
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210801,5,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,3
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210604,3,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210612,2,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210605,1,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144210101,4,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144201002,1,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144070704,A508,2007,True,True,18,0.7,3920,0.75,0,0,0,0.495,Moyen,0
LTN3A,Crimping Press Hydraulic,Lumberg--KHP 35,vkf,immo931388,682/416,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,24
LTN3A,Crimping Press Wire <6mm2,presse  de sertissage sur isolant Stocko IDC,vkf,immo532431,E10-03,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,24
LTN3A,Crimping Press Wire <6mm2,presse  de sertissage sur isolant Stocko IDC,vkf,2142240501,31623,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3A,Crimping Press Wire <6mm2,presse  de sertissage sur isolant Stocko IDC,vkf,2142240401,31629,2024,True,True,1,0.0,3920,0.75,0,0,0,0.075,Excellent,25
LTN3A,Crimping Press Wire <6mm2,presse  de sertissage sur isolant Stocko IDC,vkf,2142230501,31534-23,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,23
LTN3A,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,2235080601,687,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,6
LTN3A,Shrinking Machine Processor,Mecalbi--Shrinking Tube Control System - VM,vkf,2200220901,09510-00-0276,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3A,Press Equipment,Schmidt--Electric Press 345,vkf,immo903340,14,2016,True,True,9,0.4,3920,0.75,0,0,0,0.315,Bon,16
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 3000,vkf,2142100802,153,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,4
LTN3A,Crimping Press Wire < 6mm2,Schaefer--EPS 3000,vkf,2142100803,155,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,2
LTN3A,Stripping Machine,Komax--Mira 230,vkf,2.00E+11,9074,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3A,Taping Machine,Ondal--Ondaliner,vkf,2143080201,539,1999,True,True,26,1.0,3920,0.75,0,0,0,0.675,Alarmant,0
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145140101,401670-3090-022,2014,True,True,11,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145190301,401221-3090-003,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,17
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145081110,401670-3090-032,2014,True,True,11,0.4,3920,0.75,0,0,0,0.315,Bon,6
LTN3A,Test Table,TSK--Test Table,assembly/testing,immo936929,401670-3090-067,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145230601,403112-3090-06,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145230547,403112-3090-03,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,23
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145230549,403112-3090-04,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,24
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo991456,229118,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo941044,229122,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
LTN3A,Taping Machine,Ondal--Ondaliner,assembly/testing,immo318966,1925882,2016,True,True,9,0.4,3920,0.75,0,0,0,0.315,Bon,13
LTN3A,Test Table,TSK--Test Table,assembly/testing,immo799734,400751-3090-001,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,11
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145121106,401670-09,2012,True,True,13,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN3A,Bundle Machine,Ondal--Bundler,assembly/testing,2143211201,20TM200/04,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145210905,19527-01-08/2019,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145170310,401670-3090-064,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,13
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145180166,401664-3090-045,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,15
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145230504,403112-3090-01,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,23
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145121103,401670-001,2012,True,True,13,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144070704,17 (A508),2007,True,True,18,0.7,3920,0.75,0,0,0,0.495,Moyen,6
LTN3A,Test Table,TSK--Test Table,assembly/testing,immo270975,401664-3090-050,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,15
LTN3A,Test Table,TSK--Test Table,assembly/testing,4145060325,3090-01,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144140501,2144140501,2014,True,True,11,0.4,3920,0.75,0,0,0,0.315,Bon,10
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144230704,1,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,23
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144220805,1,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,2144211201,2144211201,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,17
LTN3A,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144080412,4144080412,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,13
LTN3A,Test Table,TSK--Test Table,assembly/testing,immo335830,402460-3090-71,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN3A,Test Table,Divmac--Test Table,assembly/testing,4145220235,216390,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,Divmac--Test Table,assembly/testing,4141220102,215588,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,18
LTN3A,Test Table,Divmac--Test Table,assembly/testing,immo122549,220564,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN3A,Test Table,Divmac--Test Table,assembly/testing,2145220303,216956,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN3A,Test Table,TSK--Test Table,assembly/testing,2145230503,403112-3090-02,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,23
LTN1,Plug Insertion device,Stoneshield--RPM Robotic Punching Machine,assembly/testing,immo686782,NS290829,1990,True,True,35,1.0,3920,0.75,0,0,0,0.675,Alarmant,0
LTN1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144221104,25,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145220608,39,1987,True,True,38,1.0,3920,0.75,0,0,0,0.675,Alarmant,1
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145220603,41,1994,True,True,31,1.0,3920,0.75,0,0,0,0.675,Alarmant,6
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145180807,40,1998,True,True,27,1.0,3920,0.75,0,0,0,0.675,Alarmant,0
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145160204,45,1996,True,True,29,1.0,3920,0.75,0,0,0,0.675,Alarmant,0
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145220301,32,1997,True,True,28,1.0,3920,0.75,0,0,0,0.675,Alarmant,1
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145220504,34,1972,True,True,53,1.0,3920,0.75,0,0,0,0.675,Alarmant,3
LTN1,Test Table,TSK--Test Table,assembly/testing,4145130417,401664-007,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,23
LTN1,Test Table,TSK--Test Table,assembly/testing,4145190322,329868-2019-1057,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145160306,4145160306,2016,True,True,9,0.4,3920,0.75,0,0,0,0.315,Bon,12
LTN1,Test Table,TSK--Test Table,assembly/testing,2145180242,2145180242,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,13
LTN1,Test Table,TSK--Test Table,assembly/testing,4145150303,T281,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,8
LTN1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,414422101,414422101,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144221102,4144221102,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
LTN1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144221102,22,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
LTN1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4141221103,24,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,4144220401,4144220401,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN1,Test Table,TSK--Test Table,assembly/testing,4145150403,T280,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,13
LTN1,Foaming Machine,Isotherm--PSM90 Foaming Machine,assembly/testing,2180110201,1403,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,1
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145220801,47,1967,True,True,58,1.0,3920,0.75,0,0,0,0.675,Alarmant,0
LTN1,Assembly Line Standard,Ductimetal--Assembly Line Classic,assembly/testing,8144200302,5,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,23
LTN1,Assembly Line Standard,Ductimetal--Assembly Line Classic,assembly/testing,4144190901,2,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,24
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145220302,4145220302,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,4145220607,4145220607,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
LTN1,Test Table,Emdep--Clip Test Bench,assembly/testing,8145191103,8145191103,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,22
